ip,protocols
146.70.10.44,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
185.253.162.155,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
185.253.162.142,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
138.199.56.245,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
195.181.161.8,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.154.22,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.156.129,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.155.48,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
83.136.82.84,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
89.163.154.147,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
181.214.173.224,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.156.68,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
216.24.213.194,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.154.118,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
216.24.213.234,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.126.94.197,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.126.94.253,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.244.32.6,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
176.125.228.133,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
176.125.228.162,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
176.125.228.155,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.239.220.25,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
165.231.182.136,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
165.231.182.151,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.214.122.74,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.214.122.57,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.134.213.183,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
185.93.3.106,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
37.120.142.168,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
82.102.26.212,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.22.68,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
185.253.99.204,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
37.120.142.40,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.22.41,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
37.120.142.60,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
196.245.54.11,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
212.112.19.91,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.126.88.4,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.157.74,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.158.10,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.157.49,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
203.188.183.144,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
191.101.217.112,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.158.102,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.157.109,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
203.188.183.31,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.157.12,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
191.101.31.85,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
203.188.182.58,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
203.188.182.83,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.17.51.15,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.133.173.82,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.133.173.54,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.121.201,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.133.173.128,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.133.172.143,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
141.98.100.205,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
138.199.63.75,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
95.181.236.137,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
95.181.236.150,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
91.90.120.29,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
91.90.120.8,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
79.127.175.34,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
79.127.175.83,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.239.205.9,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.17.56.168,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.17.56.152,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.17.56.49,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
154.47.29.245,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
154.47.29.209,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
86.106.74.250,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
185.189.114.115,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.239.201.130,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
149.34.243.74,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
149.34.242.235,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
155.2.195.51,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
149.88.26.58,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
149.88.26.22,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
91.90.124.137,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
91.90.124.147,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
103.108.174.170,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
62.133.46.15,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
62.133.46.22,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.133.193.6,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.133.193.24,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
212.102.55.115,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.17.58.58,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
138.199.54.2,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.17.58.10,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
87.101.94.119,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
87.101.94.69,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
185.217.71.136,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
185.217.71.23,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
185.217.71.152,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP, OPENVPN_LEGACY, OPENVPN_TCP_LEGACY"
138.199.39.162,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
154.47.20.232,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
62.12.118.203,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.215.235.50,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.215.235.40,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.244.42.151,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
62.133.47.152,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
62.133.47.137,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
64.64.98.13,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
91.90.122.142,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
91.90.122.153,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
98.159.40.30,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
95.181.239.137,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
194.32.122.22,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
194.32.122.5,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
37.46.113.238,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
196.196.53.126,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
196.196.53.30,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
196.196.53.39,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
95.181.232.17,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
95.181.232.132,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
95.181.233.162,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
95.181.233.151,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
95.181.233.144,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
178.175.130.252,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
178.175.132.162,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
176.125.229.135,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
185.225.28.8,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
98.159.41.13,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.244.58.12,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.252.92.135,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
176.125.230.138,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
176.125.230.151,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
77.81.142.208,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
77.81.142.220,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
77.81.142.146,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
77.81.142.144,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.239.200.148,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.15.3,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.65.3,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.65.18,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.17.47.100,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
191.96.168.126,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
195.78.54.42,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
191.96.168.28,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
195.78.54.140,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
181.214.206.22,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
185.253.97.249,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
82.102.27.92,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP, OPENVPN_LEGACY, OPENVPN_TCP_LEGACY"
173.244.33.9,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
43.250.207.101,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
91.90.126.150,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
91.90.126.140,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.154.155.17,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.214.125.71,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.214.125.56,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.12.11,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
138.199.59.182,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
138.199.59.161,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
138.199.59.141,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.59.135,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.59.175,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
95.181.234.135,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.239.14.187,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
143.244.52.63,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.239.14.138,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.239.49.6,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
193.176.85.111,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
37.46.115.55,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.52.99,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.52.118,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.52.245,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.52.46,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.52.218,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.52.222,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.52.199,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.52.232,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
95.181.235.139,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
212.112.19.12,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.126.79.16,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
46.246.8.153,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
89.187.162.183,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
195.80.150.217,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
149.102.232.93,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
149.102.232.77,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.239.201.4,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.213.34.5,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.213.34.43,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.244.49.28,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.244.49.13,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.239.42.148,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
89.187.171.179,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
102.129.145.78,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.244.56.168,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
212.102.41.17,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.17.45.117,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
156.146.51.216,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
154.16.105.30,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
156.146.49.173,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
212.32.50.86,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
212.56.53.117,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.84.102.6,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
95.181.237.139,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.239.247.6,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.239.247.43,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
154.47.30.29,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.239.217.19,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.239.217.6,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
217.138.193.181,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
31.171.155.3,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
31.171.152.140,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
31.171.152.100,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
185.253.160.132,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
185.253.160.153,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.39.141,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.38.67,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.39.6,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
37.19.223.107,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
37.19.223.203,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
37.19.223.116,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
37.19.223.15,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
37.19.223.229,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.239.250.103,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.239.250.96,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.239.250.70,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.239.250.45,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.130.141.51,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.130.141.92,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
223.252.16.137,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
98.159.36.21,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
98.159.36.9,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
64.64.112.28,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
98.159.40.134,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
181.214.218.117,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
181.214.218.207,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
181.214.218.126,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.123.153,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
181.214.218.193,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
181.214.218.175,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
181.214.218.137,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
181.214.218.159,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
181.214.218.248,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
181.214.218.77,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
156.146.55.166,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.154.153.8,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.241.177.138,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.241.177.36,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.241.177.153,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.241.177.125,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
95.181.238.169,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
95.181.238.183,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.132.194.7,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.132.194.19,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.132.194.53,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
5.181.233.69,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
66.56.82.7,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
181.214.153.16,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.247.105.83,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.247.105.147,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
179.61.197.131,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.17.52.75,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
102.129.143.89,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.17.52.13,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP, OPENVPN_LEGACY, OPENVPN_TCP_LEGACY"
102.129.143.45,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.11.11,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.11.66,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.241.80.137,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
154.47.16.154,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
154.47.16.225,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.10.51,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.10.5,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
185.253.162.135,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
185.253.162.155,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
138.199.56.237,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
195.181.161.16,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.154.43,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.155.238,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.88.97.178,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.156.164,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
216.24.213.235,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
95.134.63.99,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.155.52,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.156.37,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.154.134,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.155.200,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP, OPENVPN_LEGACY, OPENVPN_TCP_LEGACY"
188.126.94.196,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.126.94.252,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.244.32.9,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
176.125.228.132,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
176.125.228.163,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
176.125.228.150,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.239.220.21,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
165.231.182.144,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
165.231.182.138,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.214.122.75,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.214.122.52,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.134.213.184,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
185.93.3.113,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
185.253.99.204,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
82.102.26.217,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
37.120.142.168,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.22.68,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
146.70.22.41,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
196.245.54.11,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
37.120.142.43,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
196.245.54.32,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
212.112.19.79,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
188.126.88.3,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
203.188.183.47,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.158.5,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.157.120,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.158.98,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.157.104,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
191.101.31.188,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
158.173.157.64,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
191.101.31.110,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
203.188.183.17,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
203.188.183.132,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
203.188.182.35,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.133.173.76,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.133.173.43,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
203.188.182.85,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
203.188.182.124,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.17.51.6,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
138.199.63.71,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.133.173.106,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
45.133.172.123,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
138.199.63.98,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
95.181.236.137,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
95.181.236.149,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
91.90.120.14,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
91.90.120.19,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
79.127.175.111,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
79.127.175.8,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
173.239.205.20,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
84.17.56.133,"OPENVPN, WIREGUARD, IPSEC, OPENVPN_TCP"
