IP,Protocols
74.118.126.212,IKEv2
79.127.186.193,IKEv2
130.195.242.2,IKEv2
69.10.63.242,IKEv2
172.98.82.146,IKEv2
193.29.107.242,IKEv2
185.107.57.6,IKEv2
185.159.158.120,IKEv2
138.199.22.97,IKEv2
185.159.158.82,IKEv1
45.83.137.1,IKEv2
149.22.88.134,IKEv2
185.159.156.176,IKEv2
185.159.156.146,IKEv2
185.159.156.175,IKEv2
84.20.27.47,IKEv2
185.159.156.83,IKEv2
103.125.235.20,IKEv2
151.243.141.164,IKEv2
62.169.136.177,IKEv2
149.22.94.28,IKEv2
138.199.33.236,IKEv2
185.159.158.237,IKEv2
103.214.20.210,IKEv2
79.135.105.196,IKEv2
196.245.151.210,IKEv2
95.173.205.160,IKEv2
36.50.238.1,IKEv2
185.159.156.124,IKEv2
149.102.224.33,IKEv2
146.70.129.18,IKEv2
62.169.136.170,IKEv2
79.135.104.100,IKEv2
149.88.25.129,IKEv2
195.178.172.189,IKEv2
149.88.18.238,IKEv2
79.135.105.48,IKEv2
79.135.104.70,IKEv2
185.159.156.171,IKEv2
62.169.136.212,IKEv2
149.102.224.48,IKEv2
156.146.51.78,IKEv2
185.107.56.28,IKEv2
185.159.158.241,IKEv2
62.169.136.217,IKEv2
185.159.158.23,IKEv2
103.216.221.70,IKEv2
45.82.64.229,IKEv2
79.135.105.68,IKEv2
79.135.104.78,IKEv2
217.138.209.18,IKEv2
109.236.81.166,IKEv2
